compound_id	smiles
cpd24278	CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C\CC/C(C)=C\CC/C(C)=C\CC/C(C)=C\CC/C(C)=C\CC/C(C)=C\CC/C(C)=C\CC/C(C)=C\COP(=O)(O)OP(=O)(O)O[C@H]1O[C@H](C)[C@@H](N=C(C)[O-])[C@H](O[C@H]2O[C@H](CO)[C@H](O[C@H]3O[C@H](CO)[C@H](O)[C@H](O)[C@H]3O)[C@H](O)[C@H]2O)[C@H]1N=C(C)[O-]
cpd25106	CC1=CCC(C)(C2=CCCC2(C)C)CC1
cpd21864	O=CC[C@@H](O)[C@H](O)[C@H](O)COP(=O)([O-])[O-]
cpd07448	C=CCc1ccc(Oc2cc(CC=C)cc(O[C@]3(C)CCC[C@]4(C)CC[C@@H](C(C)(C)O)C[C@H]43)c2O)cc1
cpd10209	CCOP(=S)(OCC)Oc1ccc(S(C)=O)cc1
cpd15581	CC(C)=CCC/C(C)=C\CC/C(C)=C\CC/C(C)=C\CC/C(C)=C\CC/C(C)=C\CC/C(C)=C\CC/C(C)=C\CC/C(C)=C\CC/C(C)=C\CC/C(C)=C\COP(=O)(O)OP(=O)(O)O[C@H]1O[C@H](CO)[C@@H](O[C@@H]2O[C@H](C(=O)[O-])[C@@H](O)[C@H](O)[C@@H]2N=C(C)[O-])[C@H](O)[C@H]1N=C(C)[O-]
cpd03851	CC/C=C/C/C=C/C/C=C/C/C=C/C/C=C/CCCC(=O)[O-]
cpd10185	C#C[C@]1(OC(=O)CCCCCC)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@@]21C
cpd00351	N[C@@H](CCCCN[C@@H](CCC(=O)[O-])C(=O)O)C(=O)O
cpd10178	C[C@@H]1C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO
cpd09063	CCOC(=O)CC(C)C
cpd02414	N[C@@H](CCCC(=O)C(=O)O)C(=O)[O-]
cpd06675	C[C@]1(OC(=O)/C=C/c2ccccc2)C[C@@H](O)[C@]2(O)C=CO[C@@H](O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)[C@H]12
cpd11603	CO[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O
cpd15031	C[C@@H]1O[C@@H](OC[C@H]2O[C@@H](Oc3cc4c(O)cc([O-])cc4[o+]c3-c3cc(O)c([O-])c(O)c3)[C@H](O)[C@@H](O)[C@@H]2O)[C@H](O)[C@H](O)[C@H]1O
cpd20577	Nc1ccc2c3c(cccc13)CC2
cpd09902	[O-]c1c(Cl)cc(Cl)c(Cl)c1-c1cc(Cl)cc(Cl)c1Cl
cpd11121	C[C@]12CC[C@@H]3c4ccc([O-])cc4CC[C@H]3[C@@H]1CC/C2=N\OCC(=O)O
cpd07692	CC(=O)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4C[C@H]([NH3+])CC[C@]4(C)[C@H]3CC[C@]12C
cpd04488	[C]#N.[C]#N.[C]#N.[C]#N.[C]#N.[Fe-].[N-]=O
cpd10217	Cc1cccc(C)c1C
cpd10544	N[C@@H](CCC([O-])=N[C@@H](CSC1C=CC(Br)=CC1O)C(O)=NCC(=O)O)C(=O)O
cpd07007	COc1c(O)cc2oc(-c3ccc([O-])c(O)c3)c(O)c(=O)c2c1O
cpd20463	O=C1OC(O)C(C(Cl)Cl)=C1Cl
cpd04820	O=C([O-])c1ccccc1C(=O)[N-]c1ccc(S(=O)(=O)Nc2nccs2)cc1
cpd17130	C=C1C[C@@H]2CC[C@@]34C[C@@H]5O[C@H]6[C@@H](O3)[C@H]3O[C@H](CC[C@@H]3O[C@H]6[C@H]5O4)CC(=O)O[C@H]3[C@H](C[C@H]4O[C@@H](CC[C@@H]1O2)C[C@@H](C)C4=C)O[C@H]1C[C@H]2O[C@@]4(C[C@@H]5O[C@]6(C[C@H](C)[C@@H]7O[C@H]([C@@H](O)C[C@@H](O)CO)C[C@@H]7O6)C[C@H](C)[C@@H]5O4)C[C@H]2O[C@H]1[C@@H]3C
cpd04146	C[C@@H]1OC(c2cccc(O)c2O)=N[C@H]1C(O)=NCCCN(CCCN=C(O)c1cccc(O)c1O)C(=O)[C@H]1N=C(c2cccc(O)c2O)O[C@@H]1C
cpd01517	O=C1Cc2ncn([C@@H]3O[C@H](CO)[C@@H](O)[C@H]3O)c2NC=N1
cpd03257	C[C@]12C[C@H](O)[C@H]3[C@@H](CC[C@@H]4C[C@H](O)CC[C@]34C)[C@@H]1CC[C@@H]2C(=O)CO
cpd11165	CCCN(/C=N/c1cccc(O)[nH+]1)CCC
cpd05172	OC[C@H](O)[C@@H](O)[C@@H](O)[C@H](O)[C@H](O)CO
cpd07721	O=C(OCc1ccccc1)c1cc(O)ccc1O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O
cpd20171	CC(C)(COP(=O)([O-])[O-])[C@@H](O)C(=O)[O-]
cpd04798	Oc1c(I)cc(I)c2cccnc12
cpd17588	C[C@H](C[C@H](O)[C@H]1OC1(C)C)C1=C2C[C@H](O)[C@H]3[C@@]4(C)CCC(=O)C(C)(C)[C@@H]4CC[C@]3(C)[C@@]2(C)CC1
cpd00088	O=C1C(Cl)=CC(=Nc2ccc(O)cc2)C=C1Cl
cpd25234	CCCCC/C=C\C/C=C\CCCCCCCC(=O)OC(COC(=O)CCCCCCCCCCCCCCCCCCC)COP(=O)(O)OCC(N)C(=O)[O-]
cpd24307	CC1=C[C@@H]2C(C)(C)[C@H]3CC[C@@H](C)[C@@]23CC1
cpd21073	N[C@@H]1C(=O)CC=C[C@H]1C(=O)O
cpd17691	CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/Cc1cc(O)cc(C)c1O
cpd25757	Cc1cnc2ccccc2c1
cpd09462	CC(C)=CCC/C(C)=C\CC/C(C)=C\C(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C
cpd02187	C=C(C)C(=O)SCCN=C([O-])CCN=C([O-])[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-]
cpd23263	NC(Cc1ccc([O-])c(C(CC(N)C(=O)O)C(=O)O)c1)C(=O)O
cpd08031	COc1cc([C@@H]2c3cc4c(cc3[C@@H](OC3O[C@@H]5COC(c6cccs6)O[C@H]5[C@H](O)[C@H]3O)[C@H]3COC(=O)[C@H]23)OCO4)cc(OC)c1O
cpd09202	C[C@](O)(CC(=O)O)Cc1ccc2c(c1O)C(=O)c1cccc([O-])c1C2=O
cpd20630	Nc1ccccc1C(=O)OC/C=C/c1ccccc1
cpd00395	N[C@@H](CS(=O)(=O)O)C(=O)[O-]
cpd04414	O=c1n(CCCN2CCN(c3cccc(Cl)c3)CC2)[nH+]c2ccccn12
cpd03598	COc1cc(CC(=O)O)ccc1O
cpd03976	N=C(O)OCC1=C(C(=O)O)N2C(=O)[C@@](O)(N=C([O-])CCC[C@@H](N)C(=O)O)[C@H]2SC1
cpd23730	CC/C=C\CC1OC1C/C=C\CCCCCCCC(=O)[O-]
cpd11172	O=C(O)[C@@H](O)CCN[C@@H](CCN1CC[C@H]1C(=O)O)C(=O)[O-]
cpd07915	CCOP(=S)(OCC)Oc1cnc2ccccc2n1
cpd00120	CCCC(=O)SCCN=C([O-])CCN=C([O-])[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@@H]1O[C@H](n2cnc3c(N)ncnc32)C(O)C1OP(=O)([O-])[O-]
cpd17576	C=C(C)[C@H](CC=C(C)C)Cc1c(O)cc(OC)c2c1O[C@H](c1ccc(O)cc1O)CC2=O
cpd22964	Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)OC(=O)c2ccc([O-])c(O)c2)[C@@H](O)[C@H]1O
cpd22697	C[S+](C)CCC=O
cpd23585	COc1ccc(CO)cc1OC
cpd08051	N[C@@H](CCC([O-])=N[C@@H](CSc1ccc([N+](=O)[O-])cc1[N+](=O)[O-])C(O)=NCC(=O)O)C(=O)O
cpd03763	CC(C)(COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-])[C@@H](O)C([O-])=NCCC([O-])=NCCSC(=O)C1=CCCC=C1
cpd04236	CO[C@@]1(N=C([O-])C2SC(=C(C(=N)[O-])C(=O)O)S2)C(=O)N2C(C(=O)O)=C(CSc3nnnn3C)CS[C@@H]21
cpd06091	C/C=C1/C[NH2+][C@@H]2CC3=C([NH2+]c4ccccc43)[C@@H](c3cc4[nH]c5c(c4cc3OC)CCN3C[C@H]4C[C@H](CC)[C@H]3[C@@]5(C(=O)OC)C4)C[C@@H]1C2C(=O)OC
cpd06896	CC(C)[C@@H](C(O)=N[C@@H]1C(O)=N[C@@H](Cc2ccccc2)C(O)=[NH+]/C=C\c2ccc(cc2)O[C@@H]1c1ccccc1)N(C)C
cpd04899	CN1C[C@H](C(O)=N[C@]2(C)O[C@@]3(O)[C@@H]4CCCN4C(=O)[C@H](Cc4ccccc4)N3C2=O)C[C@@H]2c3cccc4c3C(=C[NH2+]4)C[C@H]21
cpd04617	CN1C(=O)CC(c2ccccc2)C1=O
cpd00379	O=C([O-])CCCC(=O)[O-]
cpd03261	CC(=O)[C@H]1CC[C@H]2[C@@H]3CC[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C
cpd21198	O=[N+]1C=CC(O)=C(O)C1=C1C(O)=C(O)C=CN1[O-]
cpd26153	NC(=[NH2+])Cc1ccccc1
cpd24967	CCCCCCCCCCCCCCCCCCCC/C=C/CCCC=O
cpd01824	CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C
cpd05001	CCC(=O)N(c1ccccc1)C1(COC)CCN(CCn2n[nH+]n(CC)c2=O)CC1
cpd17208	CC(=O)O[C@@H]1[C@H](c2ccc(=O)oc2)[C@@]2(C)CC[C@H]3[C@@H](CC[C@@H]4C[C@@H](O)CC[C@]34C)[C@]23O[C@H]13
cpd05708	CC(C)(O)/C=C/C(=O)[C@](C)(O)[C@H]1[C@H](O)C[C@@]2(C)[C@@H]3CC=C4[C@@H](C[C@@H](O)[C@@H](O)C4(C)C)[C@]3(C)C(=O)C[C@]12C
cpd17242	C=C[C@H]1CN2CCC3=C([NH2+]c4ccccc43)[C@H]2C[C@@H]1/C(=C\OC)C(=O)OC
cpd18009	CC[C@@H](C(=O)[O-])C(=O)SCCN=C([O-])CCN=C([O-])[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-]
cpd14872	CN1CCC=C1c1ccc(O)[nH+]c1O
cpd14792	Cc1cc2nc3c([O-])nc(=O)nc-3n(C[C@@H](O)[C@@H](O)[C@@H]3COP(=O)(O)O3)c2cc1C
cpd16368	O=C1CCOP(=O)(NCCCl)N1CCCl
cpd01448	CC(C)(C)OC(O)=N[C@@H](CC(=N)O)C(=O)Oc1ccc([N+](=O)[O-])cc1
cpd19259	CC(=O)O[C@H]1[C@H]2[C@@H](CC[C@H]3C[C@@H](O)CC[C@@]32C)[C@@]2(O)CC[C@H](C(C)=O)[C@@]2(C)[C@@H]1OC(=O)/C=C/c1ccccc1
cpd01579	O=C([O-])c1cccc(F)c1
cpd09432	CC(O)=Nc1c(I)c(N=C(C)O)c(I)c(C(=O)O)c1I.CC([O-])=Nc1c(I)c(N=C(C)O)c(I)c(C(=O)O)c1I.CNC[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO.[Na+]
cpd09672	CCCCCCCCCCCC(=O)OC[C@@H](O)CO
cpd22729	CC(C(=O)CCC(C)[C@H]1CC[C@H]2[C@@H]3C(O)C[C@@H]4CC(O)CC[C@]4(C)[C@H]3CC[C@@]21C)C(=O)SCCN=C([O-])CCN=C([O-])[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-]
cpd25877	COc1cc(O)c(C)c(C/C=C(\C)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CCC=C(C)C)c1O
cpd09244	O.[Na+]
cpd01608	N[C@@H](CSS(=O)(=O)O)C(=O)O
cpd23492	C#[N+]c1ccc2ccccc2c1
cpd19204	CC1=C\[C@H](C)C[C@@]2(C)CC[C@@H](O2)[C@@]23CC[C@@](CO)(C[C@@H](O2)[C@H]2O[C@](C)(CC2=O)[C@@H](O)[C@@H]2CC[C@@]4(CCC[C@H](O4)[C@@H](C)C(=O)O[C@@H]4C[C@@H]([C@@]5(O)OCC[C@@H](C)[C@H]5O)O[C@@H]4/C=C/1)O2)O3
cpd08613	CC[C@H]1[C@H]2C[C@H]3[C@@H]4[NH2+]c5ccccc5[C@]45C[C@@H](C2[C@H]5OC(C)=O)N3[C@@H]1O
cpd24987	CCCCCCCCCCCCCCCCCCCCCCCCC
cpd01094	COc1cc(NS(C)(=O)=O)ccc1N=C1c2ccccc2[NH2+]c2ccccc21
cpd07870	CC1(C)[C@@H](C=C(Br)Br)[C@H]1C(=O)O[C@H](C#N)c1cccc(Oc2ccccc2)c1
cpd09148	CC[C@H](C)[C@H]1C(=O)O[C@H]2c3cc(C)cc(O)c3C3=C(C(=O)c4c(O[C@H]5C[C@@H](O)[C@@H](O)[C@H](C)O5)cccc4C3=O)N21
cpd08286	C[C@](O)(CO)[C@H](O)COP(=O)([O-])[O-]
cpd00236	O=C[C@H](O)[C@H](O)COP(=O)([O-])[O-]
cpd04000	ClC1=C[C@H](Cl)[C@@H](Cl)[C@@H](Cl)[C@@H]1Cl
cpd27119	C[N+](C)(C)CCCCP(=O)([O-])CCC(O)CO
cpd07607	CC(=O)c1c([O-])c(C)c([O-])c(Cc2c(O)c3c(c(C(=O)/C=C/c4ccccc4)c2O)OC(C)(C)C=C3)c1O
cpd25563	CCC1c2cc3[nH]c4c(c3C)C(=O)[C-](C(=O)OC)c4c3nc(cc4[nH]c(cc(n2)C1C)c(C(C)=O)c4C)[C@@H](C)[C@@H]3CCC(=O)OC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CCC=C(C)C
cpd10976	C[C@]12CC[C@H](O)C[C@@H]1CC[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(C)O
cpd02378	O=C1CSC(c2nc3ccc(O)cc3s2)=N1
cpd17803	[NH3+][C@H]1C[C@@H]([NH3+])[C@H](O[C@H]2OC[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@@H]1O[C@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1[NH3+]
cpd24977	CCCCCCCC/C=C/C/C=C/CCCCCCCCCCCCCCCCCC
cpd03869	OC(=NCCCC[C@@H](CN=C(O)c1cccc(O)c1O)N=C(O)c1cccc(O)c1O)c1cccc(O)c1O
cpd06268	C=C1C(=O)O[C@@H]2[C@H]1CC[C@H](COC(C)=O)[C@]1(O)C=CC(=O)[C@@]21C
cpd08912	O=C(C=Cc1ccc(O)c(O)c1)O[C@H]1[C@H](O[C@H]2[C@H](Oc3cc4c(=O)cc(O[C@@H]5O[C@H](C[O+]=C(O)C=Cc6ccc([O-])c(O)c6)[C@@H](O)[C@H](O)[C@H]5O)cc-4oc3-c3cc(O)c(O)c(O[C@@H]4O[C@H](C(=O)[O-])[C@@H](O)[C@H](O)[C@H]4O)c3)O[C@H](CO)[C@H](O)[C@@H]2O)O[C@H](CO)[C@@H](O)[C@@H]1O
cpd25048	COc1cc(/C=C/C=O)ccc1O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O
cpd05210	C/C=C/S(=O)C[C@H](N)C(=O)O
cpd23562	C=C[C@]1(C)CCC2[C@@]3(C)CCCC(C)(C)C3CC[C@@]2(C)O1
cpd21117	CCCCCCCCCCC[C@@H](O)CC(=O)O[C@H]1[C@H](O)[C@@H](CO[C@@H]2O[C@H](CO[C@]3(C(=O)[O-])C[C@@H](OP(=O)([O-])[O-])[C@@H](O)[C@@H]([C@H](O)CO)O3)[C@@H](OP(=O)([O-])[O-])[C@H](OC(=O)C[C@H](O)CCCCCCCCCCC)[C@H]2N=C([O-])C[C@H](O)CCCCCCCCCCC)O[C@H](OP(=O)(O)O)[C@@H]1N=C([O-])C[C@H](O)CCCCCCCCCCC
cpd26233	CCCCc1ccc(N2C(=N)NC(=[NH2+])NC2(C)C)cc1
cpd00572	NC(Cc1cnc[nH]1)C(=O)O
cpd21030	[NH2+]=C(O)O[C@@H]1[C@@H](O)[C@@H](N=C(O)CC([NH3+])CCC[NH3+])[C@H](NC2=NC3C(O)CN=C(O)C3N2)O[C@@H]1CO
cpd23619	C[n+]1c2ccccc2nc2c(C(=O)[O-])cccc21
cpd03984	CC(C)c1ccc(C=O)cc1
cpd21193	C=C1[C@@H](C)[C@H]2[C@H](Cc3ccccc3)N=C(O)[C@]23OC(=O)/C=C/[C@H](O)CCC[C@@H](C)C/C=C/[C@H]3[C@@H]1O
cpd07977	CCOC(=O)C(Cl)Cc1cc(-n2nc(C)n(C(F)F)c2=O)c(F)cc1Cl
cpd22589	CC(=O)CCC(CO)c1c(O)cc2c(c1O)C(=O)c1c(O)cc([O-])cc1C2=O
cpd07029	N[C@]1(C(=O)O)CCNC1
cpd10617	CC(O)=Nc1ccc2c(c1)oc(=O)c1ccccc12
cpd07101	O=C(O[C@@H]1O[C@@H]2COC(=O)c3cc(O)c(O)c(O)c3-c3c(cc(O)c(O)c3O)C(=O)O[C@H]2[C@@H]2OC(=O)c3cc(O)c(O)c(O)c3-c3c(cc(O)c(O)c3O)C(=O)O[C@@H]12)c1cc(O)c(O)c(O)c1
cpd08075	CNc1ccc([O-])cc1.CNc1ccc([O-])cc1.O=S(=O)(O)O
cpd03325	O=C(O)CN=C([O-])Cc1ccccc1
cpd17181	CC(C)=C1CCN=C1C[C@@H](C)[C@H]1CC[C@H]2C3=CC[C@H]4C[C@H]([NH3+])CC[C@]4(C)[C@H]3CC[C@@]21C
cpd01102	NCC1CCC(C(=O)Oc2ccc(CCC(=O)O)cc2)CC1
cpd09653	Oc1ccc(C(F)(F)F)cc1-n1c(O)nc2cc(C(F)(F)F)ccc21
cpd02274	CO[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O
cpd17756	Oc1cc(O)c2c(c1)O[C@H](c1ccc(O)c(O)c1)[C@H](O)[C@H]2c1c(O)cc2c(c1O)C[C@@H](O)[C@@H](c1ccc(O)c(O)c1)O2
cpd27583	N=C(N)NCCC[C@@H](N=C(O)c1ccccc1)C(=O)O
cpd20864	[Mn+3]
cpd22935	[NH3+]CCc1ccc(Oc2ccc(O)cc2)c(I)c1
cpd20655	Nc1cc(Cl)c(N)c(Cl)c1
cpd22776	CC(O)=N[C@H]1[C@@H](O)O[C@H](CO)[C@H](O)[C@@H]1O[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O
cpd05714	CC(=O)O[C@H]1CO[C@@H](O[C@@H]2C[C@@]3(C)[C@@H]4CC=C5[C@@H](C=C(O)C(=O)C5(C)C)[C@]4(C)CC[C@]3(C)[C@H]2[C@@](C)(O)C(=O)/C=C/C(C)(C)O)[C@H](OC(C)=O)[C@H]1O
cpd02696	CC([O-])=N[C@@H](Cc1ccccc1)C(O)=N[C@@H](Cc1cc(I)c(O)c(I)c1)C(=O)O
cpd04299	CCOP(=O)(OCC)SCC[N+](C)(C)C
cpd16545	O=c1nc(O)ccn1[C@@H]1O[C@H](CO)[C@@H](O)[C@@H]1O
cpd22146	CSC[C@H]1O[C@@H](c2[nH]nc3c(N)ncnc23)[C@H](O)[C@@H]1O
cpd00765	O=C1O[C@H]([C@@H](O)CO)[C@H](O)[C@@H]1O
cpd25744	O=C(O)C(Cc1ccccc1)N=C([O-])CC1C(O)=Nc2ccccc21
cpd09155	C[C@]1(O)CC(=O)c2c(cc(O)c3c2C(=O)c2cccc(O)c2C3=O)C1
cpd22433	CC(O)C(O)C1=Nc2c(O)nc(=N)[nH]c2NC1
cpd08153	CC(O)=NC(CC(C)C)C(O)=NC(CC(C)C)C(O)=NC(CC(C)C)C(O)=NC(CC(C)C)C(O)=NC(Cc1ccc(O)cc1)C(=N)O
cpd09235	CCOC(=O)c1ccc(C#Cc2ccc3c(c2)C(C)(C)CCS3)nc1
cpd26459	CCCCCCCCCCCCCC(=O)O[C@H](CCCCCCCCCCC)CC(=O)O[C@H]1[C@H](OP(=O)([O-])[O-])C(COC2(C(=O)[O-])CC(OC3(C(=O)[O-])CC(OC4(C(=O)[O-])CC(O)C(O)C(C(O)CO)O4)C(OC4OC(C)C(O)C(O)C4O)C(C(O)CO)O3)C(OC3OC(C(O)CO)C(OP(=O)([O-])[O-])C(OC4OC(C(O)COC5OC(C(O)CO)C(O)C(O)C5O)C(OP(=O)([O-])[O-])C(O)C4O)C3O)C(C(O)CO)O2)O[C@@H](OC[C@H]2O[C@H](OP(=O)(O)O)[C@H](N=C([O-])C[C@H](O)CCCCCCCCCCC)[C@@H](OC(=O)C[C@H](O)CCCCCCCCCCC)[C@@H]2O)[C@@H]1N=C([O-])C[C@@H](CCCCCCCCCCC)OC(=O)CCCCCCCCCCC
cpd00670	O=C/C=C/c1ccccc1
cpd07141	Oc1ccc(C2=C(c3cc(O)cc(O)c3)[C@H](c3ccc(O)cc3)c3c(O)cc(O)cc3[C@H]3[C@H]2c2cc(O)cc(O)c2[C@H]3c2ccc(O)cc2)cc1
cpd27786	O=C([O-])C1=CC=C=C[CH]1.[Hg+].[OH-]
cpd00870	C[N+](C)(C)CCCC(=O)[O-]
cpd05158	OC[C@H]1O[C@@H](OC[C@H]2O[C@@H](O)[C@H](O)[C@@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@@H]1O
cpd04666	N=C(O)N1c2ccccc2C(O)C(O)c2ccccc21
cpd11141	CC(C)c1cccc(=O)c(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)c1
cpd14665	CO[C@@H]1C(OC(/C=C/C(C)=C/C=C/C(C)=C/C=C/C(C)=C/C=C/C=C(C)/C=C/C=C(C)/C=C/C2=C(C)CC(O)CC2(C)C)C(C)(C)O)O[C@@H](C)[C@@H](OC)[C@H]1O
cpd22792	O=C([O-])[C@]1(O)C[C@H](O)[C@@H](O)[C@H]([C@H](O)[C@H](O)CO)O1
cpd10293	C[C@]12CC[C@@H](O)C[C@H]1CC[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)CO
cpd04577	CCC(=O)c1ccc2c(c1)N(CC(C)N(C)C)c1ccccc1S2.Cl
cpd16342	CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCCCC(=O)[O-]
cpd20633	C/C=C/C=O
cpd18031	N=C(O)NCCC[C@H](N=C([O-])CCC(=O)[O-])C(=O)O
cpd14991	CC(/C=C/C=C(C)/C=C/C=C(C)/C=C/[C@H](O[C@@H]1O[C@@H](C)[C@@H](O)[C@@H](O)[C@@H]1O)C(C)(C)O)=C\C=C\C=C(C)\C=C\C=C(C)\C=C\C=C(C)\C=C\[C@H](O[C@@H]1O[C@@H](C)[C@@H](O)[C@@H](O)[C@@H]1O)C(C)(C)O
cpd23945	CCOS(=O)(=O)[O-]
cpd00786	O=P([O-])([O-])OC[C@@H](O)[C@@H](O)[C@@H](O)CO
cpd14862	C=C(C)[C@H]1C/C=C(\C)CC/C=C(\C)CC1
cpd25585	ONc1ccc(Cl)cc1
cpd25897	COc1cc(C(=O)O)cc(C/C=C(\C)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CCC=C(C)C)c1[O-]
cpd11115	C[C@]12CC[C@@H]3c4ccc(OP(=O)([O-])[O-])cc4CC[C@H]3[C@@H]1CC[C@@H]2O
cpd20447	N=c1[nH]nc(-c2ccc([N+](=O)[O-])o2)s1
cpd02658	CC(C)C[C@H](NC(=O)C(=O)c1ccccc1)C(=O)[O-]
cpd19190	CC1(C)O[C@@H](CC(=O)O)[C@@]2(CO)[C@H]1CC(=O)[C@]1(C)[C@@H]2CC[C@@]2(C)[C@H](c3ccoc3)OC(=O)[C@H]3O[C@]321
cpd10283	Clc1ccc(CSc2ccc(Cl)cc2)cc1
cpd09633	CCCCC/C=C\C[C@]1(OC(C)=O)C=CC(=O)/C1=C\C=C\[C@@H](CCC(=O)OC)OC(C)=O
cpd03058	CC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@@]21C
cpd15478	NCCCCN=C(O)CC[C@H](N)C(=O)O
cpd01973	N=C(N)NCCCC(=[NH2+])O
cpd19547	O=c1ccc2cc3ccc4cccc5ccc(c2o1)c3c45
cpd26343	Nc1c2ncnc-2[nH]c[n+]1CCCO
cpd10745	CCCc1c(-c2ccc(OC)cc2)c(=O)oc2cc(O)ccc12
cpd04810	Oc1ncc(F)c(O)n1
cpd04776	CCN=C(O)C1CCCN1C(=O)C(CCCNC(=[NH2+])[NH3+])N=C(O)C(CC(C)C)N=C(O)C(CC(C)C)N=C(O)C(Cc1ccc(O)cc1)N=C(O)C(CO)N=C(O)C(Cc1c[nH]c2ccccc12)N=C(O)C(Cc1cnc[nH]1)N=C(O)C1CCC(O)=N1
cpd17746	Oc1cc(O)c2c(c1)O[C@H](c1ccc(O)c(O)c1)[C@H](O)[C@H]2c1c(O)cc(O)c2c1O[C@H](c1ccc(O)c(O)c1)[C@H](O)[C@H]2c1c(O)cc(O)c2c1O[C@H](c1ccc(O)c(O)c1)[C@H](O)[C@H]2c1c(O)cc(O)c2c1O[C@H](c1ccc(O)c(O)c1)[C@H](O)[C@H]2c1c(O)cc(O)c2c1O[C@H](c1ccc(O)c(O)c1)[C@H](O)[C@H]2c1c(O)cc(O)c2c1O[C@H](c1ccc(O)c(O)c1)[C@H](O)C2
cpd06598	C[C@H]1CCC2(O)C(C)(C)C3CC[C@@]2(C)C1C3
cpd17259	C=C1[C@H]2C[C@H]2[C@]2(C)Cc3occ(C)c3[C@H](O)[C@@H]12
cpd03461	COc1cccc2c([O-])cc(C(=O)O)nc12
cpd10052	Clc1ccccc1-c1ccccc1
cpd15072	Cn1c(O)nc2nc(O)n(C)c2c1=O
cpd19833	COC(=O)N(C(=O)N1CO[C@@]2(C(=O)OC)Cc3cc(Cl)ccc3C2=N1)c1ccc(OC(F)(F)F)cc1
cpd02183	O=C([O-])/C=C/CC(=O)C(=O)[O-]
cpd09187	C[C@H]1O[C@H](CC(=O)O)CC2=C1C(=O)c1c([O-])cccc1C2
cpd03408	CC(N)C#N
cpd08327	C=C1OC(C)=C(O)C1=O
cpd19444	[NH3+]CCCNCCC([NH3+])C(=O)O
cpd00560	[W]
cpd22837	CC(CC(=O)[O-])C(=O)CC(=O)SCCN=C([O-])CCN=C([O-])C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)([O-])[O-]
